Year,Month,Day,VPM1,VPM2,Amplitude
2000,5,1,-0.02032,1.16317,1.16334
2000,5,2,0.00078,1.53869,1.53869
2000,5,3,0.2052,1.59612,1.60926
2000,5,4,0.52285,1.51683,1.60442
2000,5,5,1.0385,1.40888,1.75026
2000,5,6,1.05701,1.24175,1.63071
2000,5,7,1.07435,1.26493,1.6596
2000,5,8,0.83059,0.86578,1.19977
2000,5,9,0.93285,0.66227,1.14403
2000,5,10,1.06188,0.73628,1.29217
2000,5,11,0.86091,0.67907,1.0965
2000,5,12,0.52275,0.51737,0.73549
2000,5,13,0.1049,0.62867,0.63736
2000,5,14,0.03315,0.76679,0.7675
2000,5,15,-0.01988,0.80633,0.80658
2000,5,16,0.02745,0.41963,0.42053
2000,5,17,0.24256,0.22268,0.32928
2000,5,18,0.19336,0.22669,0.29795
2000,5,19,0.40531,-0.02506,0.40609
2000,5,20,0.1687,-0.39012,0.42503
2000,5,21,0.39152,-0.54704,0.67271
2000,5,22,0.3412,-0.49548,0.6016
2000,5,23,0.27237,-0.65404,0.70848
2000,5,24,0.08891,-0.48155,0.48969
2000,5,25,-0.41584,-0.49087,0.64333
2000,5,26,-0.3882,-0.28408,0.48104
2000,5,27,-0.45672,-0.24001,0.51594
2000,5,28,-0.43227,-0.23303,0.49108
2000,5,29,-0.21935,-0.27875,0.35471
2000,5,30,0.16554,-0.49916,0.52589
2000,5,31,-0.08329,-0.67176,0.6769
2000,6,1,-0.37009,-0.925,0.99629
2000,6,2,-0.13434,-0.85466,0.86515
2000,6,3,0.15211,-0.81083,0.82497
2000,6,4,0.12284,-0.71419,0.72468
2000,6,5,-0.00185,-0.88455,0.88455
2000,6,6,-0.31056,-0.95341,1.00271
2000,6,7,-0.6495,-0.77897,1.01422
2000,6,8,-0.71368,-0.42872,0.83255
2000,6,9,-0.77196,-0.01398,0.77208
2000,6,10,-0.73471,0.11809,0.74414
2000,6,11,-0.75555,0.21433,0.78536
2000,6,12,-0.30923,0.3909,0.49842
2000,6,13,-0.15713,0.36051,0.39326
2000,6,14,0.32669,0.27913,0.4297
2000,6,15,0.49348,-0.02617,0.49418
2000,6,16,0.67672,-0.07536,0.68091
2000,6,17,0.70155,-0.2008,0.72972
2000,6,18,0.56102,-0.37112,0.67266
2000,6,19,0.57721,-0.75693,0.9519
2000,6,20,0.44928,-1.09894,1.18723
2000,6,21,-0.222,-1.13592,1.15741
2000,6,22,-0.66667,-1.05024,1.24397
2000,6,23,-0.96549,-0.93357,1.34303
2000,6,24,-1.27326,-0.81984,1.51437
2000,6,25,-1.52057,-0.36692,1.56421
2000,6,26,-1.77285,-0.17879,1.78184
2000,6,27,-1.56643,0.01373,1.56649
2000,6,28,-1.51522,-0.03288,1.51558
2000,6,29,-1.37792,-0.12852,1.3839
2000,6,30,-1.3485,-0.10253,1.35239
2000,7,1,-1.24659,0.12516,1.25286
2000,7,2,-1.23731,0.1001,1.24136
2000,7,3,-1.17034,0.16913,1.18249
2000,7,4,-1.40586,0.31817,1.44141
2000,7,5,-1.82313,0.35174,1.85675
2000,7,6,-2.0966,0.80788,2.24686
2000,7,7,-2.33431,1.56472,2.81022
2000,7,8,-2.4481,1.71118,2.98686
2000,7,9,-2.2111,1.91373,2.92427
2000,7,10,-1.89621,1.84704,2.64711
2000,7,11,-1.43063,1.79222,2.2932
2000,7,12,-0.84896,1.75731,1.95163
2000,7,13,-0.46276,1.44922,1.52131
2000,7,14,-0.11635,1.26776,1.27309
2000,7,15,0.1631,1.20118,1.2122
2000,7,16,0.28394,0.88026,0.92492
2000,7,17,0.22467,0.69409,0.72955
2000,7,18,0.16042,0.3528,0.38756
2000,7,19,0.17673,0.23736,0.29593
2000,7,20,0.50869,0.13378,0.52599
2000,7,21,0.29804,0.11879,0.32084
2000,7,22,-0.1001,-0.03387,0.10568
2000,7,23,0.22954,-0.49567,0.54624
2000,7,24,0.48451,-0.57688,0.75335
2000,7,25,0.46858,-0.4001,0.61616
2000,7,26,0.59127,-0.64903,0.87798
2000,7,27,0.85586,-0.79434,1.16768
2000,7,28,0.95045,-0.89075,1.30261
2000,7,29,1.19071,-1.02659,1.57216
2000,7,30,1.33532,-1.14503,1.75902
2000,7,31,1.22327,-1.11868,1.65766
2000,8,1,1.18309,-1.18951,1.67768
2000,8,2,0.91368,-1.14616,1.46578
2000,8,3,0.75737,-1.22312,1.43862
2000,8,4,0.48141,-1.08483,1.18685
2000,8,5,0.26401,-1.05914,1.09155
2000,8,6,0.10313,-1.24424,1.2485
2000,8,7,0.12101,-1.27362,1.27936
2000,8,8,-0.13841,-1.15952,1.16775
2000,8,9,-0.30445,-1.35745,1.39117
2000,8,10,-0.36098,-1.13881,1.19465
2000,8,11,-0.44624,-1.44127,1.50877
2000,8,12,-0.73712,-1.05779,1.28929
2000,8,13,-1.3408,-0.87564,1.6014
2000,8,14,-1.54902,-0.52074,1.63421
2000,8,15,-1.73323,-0.13783,1.7387
2000,8,16,-1.94097,-0.2891,1.96238
2000,8,17,-1.78154,-0.43403,1.83365
2000,8,18,-1.74962,0.03631,1.75
2000,8,19,-2.0745,0.23144,2.08737
2000,8,20,-2.31003,0.47283,2.35792
2000,8,21,-2.16584,0.8129,2.31337
2000,8,22,-1.62174,1.40086,2.143
2000,8,23,-1.61563,1.66409,2.31937
2000,8,24,-1.53735,2.07839,2.58518
2000,8,25,-1.29138,2.20969,2.55938
2000,8,26,-0.98015,2.61756,2.79505
2000,8,27,-0.66314,2.39441,2.48455
2000,8,28,-0.39907,2.39425,2.42728
2000,8,29,-0.32915,2.07156,2.09754
2000,8,30,0.14748,1.70914,1.71549
2000,8,31,0.43447,1.57889,1.63758
2000,9,1,0.66826,1.57969,1.71523
2000,9,2,1.14975,1.19653,1.6594
2000,9,3,1.60242,0.98877,1.88293
2000,9,4,1.74205,0.72253,1.88595
2000,9,5,1.91816,0.47223,1.97543
2000,9,6,1.96846,0.37469,2.0038
2000,9,7,1.71238,0.24767,1.7302
2000,9,8,1.65966,0.2011,1.6718
2000,9,9,1.51678,0.01804,1.51689
2000,9,10,1.20142,0.08123,1.20417
2000,9,11,1.22469,-0.06764,1.22656
2000,9,12,1.55547,-0.21411,1.57013
2000,9,13,1.34516,-0.50364,1.43636
2000,9,14,1.0852,-0.60471,1.24231
2000,9,15,0.82047,-0.97906,1.27739
2000,9,16,0.89903,-0.73929,1.16396
2000,9,17,0.92862,-0.65765,1.13791
2000,9,18,1.01896,-0.97704,1.4117
2000,9,19,1.05366,-1.15957,1.56678
2000,9,20,0.93229,-0.95497,1.33459
2000,9,21,0.90674,-0.78892,1.20191
2000,9,22,0.9745,-0.75429,1.23232
2000,9,23,0.97435,-0.67908,1.18765
2000,9,24,0.67165,-0.75051,1.00717
2000,9,25,0.84507,-0.47896,0.97137
2000,9,26,0.83372,-0.47052,0.95733
2000,9,27,0.95891,-0.54198,1.10148
2000,9,28,1.10873,-0.90774,1.43292
2000,9,29,0.92358,-1.22559,1.53462
2000,9,30,0.74699,-1.7083,1.86448
2000,10,1,0.55412,-2.01486,2.08966
2000,10,2,0.34761,-2.13284,2.16098
2000,10,3,0.09996,-2.01444,2.01691
2000,10,4,0.01511,-1.79356,1.79362
2000,10,5,-0.46692,-1.65351,1.71817
2000,10,6,-0.74228,-1.08045,1.31086
2000,10,7,-0.90534,-0.33807,0.9664
2000,10,8,-0.99929,0.48452,1.11056
2000,10,9,-0.81182,1.24386,1.48534
2000,10,10,-0.51354,1.58872,1.66966
2000,10,11,-0.35431,1.69515,1.73178
2000,10,12,-0.27196,1.6237,1.64632
2000,10,13,-0.16278,1.17017,1.18143
2000,10,14,-0.2434,0.93628,0.9674
2000,10,15,-0.20659,0.92602,0.94879
2000,10,16,-0.55341,0.66193,0.8628
2000,10,17,-0.56064,0.60829,0.82724
2000,10,18,-0.5271,0.37777,0.64849
2000,10,19,-0.15419,0.2411,0.28619
2000,10,20,-0.23422,0.46283,0.51872
2000,10,21,-0.45606,0.88632,0.99677
2000,10,22,-0.449,1.34001,1.41323
2000,10,23,-0.13896,1.44779,1.45445
2000,10,24,0.05208,1.26906,1.27013
2000,10,25,0.51771,1.16494,1.2748
2000,10,26,0.38461,1.14979,1.21241
2000,10,27,0.28537,1.09695,1.13346
2000,10,28,0.29578,1.24881,1.28336
2000,10,29,0.34494,1.44494,1.48554
2000,10,30,0.6347,1.34853,1.49042
2000,10,31,0.72527,1.36258,1.54358
2000,11,1,1.14881,1.36989,1.78784
2000,11,2,1.67892,1.48458,2.24115
2000,11,3,1.84834,1.47752,2.36631
2000,11,4,1.66172,1.31416,2.11856
2000,11,5,1.76162,1.04809,2.04983
2000,11,6,1.7773,0.61029,1.87916
2000,11,7,1.96205,0.28953,1.9833
2000,11,8,2.045,0.13145,2.04922
2000,11,9,2.00323,-0.10807,2.00615
2000,11,10,2.01576,-0.51332,2.08009
2000,11,11,1.74227,-0.65235,1.8604
2000,11,12,0.99771,-0.64078,1.18576
2000,11,13,0.6466,-1.01271,1.20153
2000,11,14,0.59625,-1.16435,1.30814
2000,11,15,0.36397,-1.46701,1.51148
2000,11,16,0.42357,-1.55718,1.61376
2000,11,17,-0.0306,-1.50919,1.5095
2000,11,18,-0.5432,-1.39145,1.49372
2000,11,19,-1.00046,-0.94645,1.3772
2000,11,20,-1.07211,-0.90637,1.40389
2000,11,21,-0.82927,-0.98367,1.28659
2000,11,22,-0.88359,-0.87928,1.24654
2000,11,23,-1.10964,-0.49073,1.2133
2000,11,24,-1.24611,-0.01367,1.24618
2000,11,25,-1.05683,0.28171,1.09373
2000,11,26,-1.03379,0.23268,1.05965
2000,11,27,-1.13302,0.42662,1.21067
2000,11,28,-1.17988,0.40859,1.24862
2000,11,29,-0.97528,0.65033,1.17222
2000,11,30,-0.75641,0.98915,1.24522
2000,12,1,-0.60528,1.2787,1.41472
2000,12,2,-0.51739,1.23237,1.33657
2000,12,3,-0.45264,1.364,1.43714
2000,12,4,-0.36793,1.52151,1.56537
2000,12,5,-0.15362,1.67529,1.68232
2000,12,6,0.17811,1.88627,1.89466
2000,12,7,0.23092,1.95965,1.97321
2000,12,8,0.28708,1.73569,1.75927
2000,12,9,0.76622,1.5687,1.74583
2000,12,10,0.66049,1.3064,1.46387
2000,12,11,0.46645,1.28287,1.36503
2000,12,12,0.93132,1.49766,1.76362
2000,12,13,1.63113,1.19056,2.01941
2000,12,14,1.6104,1.01335,1.9027
2000,12,15,1.71687,0.56212,1.80655
2000,12,16,1.56711,0.04331,1.56771
2000,12,17,1.31285,-0.02457,1.31308
2000,12,18,0.68266,-0.27031,0.73423
2000,12,19,0.40456,-0.68968,0.79958
2000,12,20,0.29035,-0.88243,0.92897
2000,12,21,-0.08525,-0.90564,0.90964
2000,12,22,-0.26744,-0.86456,0.90498
2000,12,23,-0.49262,-0.41261,0.64259
2000,12,24,-0.48624,0.23389,0.53957
2000,12,25,-0.2041,0.28369,0.34948
2000,12,26,-0.18908,-0.07361,0.2029
2000,12,27,-0.01672,-0.37406,0.37444
2000,12,28,0.04154,-0.68729,0.68855
2000,12,29,0.07957,-0.57173,0.57724
2000,12,30,-0.05741,-0.29857,0.30404
2000,12,31,-0.38828,-0.31473,0.49982
2001,1,1,-0.47452,-0.54227,0.72058
2001,1,2,-0.2984,-0.69047,0.75219
2001,1,3,-0.2768,-0.63274,0.69063
2001,1,4,-0.14724,-1.0562,1.06641
2001,1,5,-0.08442,-0.89493,0.89891
2001,1,6,-0.23001,-0.97966,1.0063
2001,1,7,-0.24865,-1.23378,1.25859
2001,1,8,-0.07338,-1.44066,1.44253
2001,1,9,-0.29987,-1.43623,1.4672
2001,1,10,-0.54153,-1.40872,1.50922
2001,1,11,-0.64219,-1.22002,1.37871
2001,1,12,-0.85056,-1.0357,1.3402
2001,1,13,-0.75324,-0.74096,1.05659
2001,1,14,-0.80929,-0.61483,1.01635
2001,1,15,-0.80671,-0.67416,1.05133
2001,1,16,-0.25622,-1.14783,1.17608
2001,1,17,0.42215,-1.09182,1.17059
2001,1,18,0.47786,-1.19101,1.2833
2001,1,19,0.49688,-1.28554,1.37822
2001,1,20,0.35832,-1.81239,1.84747
2001,1,21,-0.18577,-2.12044,2.12856
2001,1,22,-0.46966,-2.31052,2.35777
2001,1,23,-0.91487,-2.20225,2.38472
2001,1,24,-1.14931,-2.02522,2.32861
2001,1,25,-1.04452,-1.7457,2.03433
2001,1,26,-1.40407,-1.67515,2.18575
2001,1,27,-1.19571,-1.6551,2.04183
2001,1,28,-1.25315,-1.60948,2.03981
2001,1,29,-1.26089,-1.73522,2.14496
2001,1,30,-1.32606,-1.37167,1.90786
2001,1,31,-1.23569,-1.43965,1.89724
2001,2,1,-0.90724,-1.23762,1.53453
2001,2,2,-1.50091,-1.16854,1.90217
2001,2,3,-1.51097,-1.43194,2.0817
2001,2,4,-1.74254,-1.53374,2.32138
2001,2,5,-2.10882,-1.18598,2.41944
2001,2,6,-1.9643,-0.8697,2.14822
2001,2,7,-1.66923,-0.65324,1.7925
2001,2,8,-1.74961,-0.4003,1.79482
2001,2,9,-2.13247,0.1158,2.13562
2001,2,10,-1.8613,0.68365,1.98288
2001,2,11,-1.63875,1.09776,1.97246
2001,2,12,-1.2677,1.32755,1.83561
2001,2,13,-1.30076,1.50735,1.991
2001,2,14,-0.89993,1.61299,1.84705
2001,2,15,-0.61482,1.77459,1.87807
2001,2,16,-0.20491,1.86209,1.87333
2001,2,17,0.17653,1.88607,1.89432
2001,2,18,0.13268,1.98802,1.99245
2001,2,19,-0.16628,1.87944,1.88678
2001,2,20,-0.23991,1.87702,1.89229
2001,2,21,-0.15871,1.99637,2.00267
2001,2,22,0.25253,2.12727,2.14221
2001,2,23,0.16746,2.23792,2.24418
2001,2,24,0.26748,2.07346,2.09065
2001,2,25,0.52441,1.96769,2.03638
2001,2,26,1.10445,1.93386,2.22702
2001,2,27,1.3022,1.49637,1.98364
2001,2,28,1.43865,1.01116,1.75846
2001,3,1,1.59949,0.6842,1.73968
2001,3,2,1.33229,0.29615,1.36481
2001,3,3,1.2616,0.16557,1.27241
2001,3,4,1.06576,0.32262,1.11352
2001,3,5,0.80953,0.36873,0.88955
2001,3,6,0.46685,0.43096,0.63535
2001,3,7,0.40984,0.11909,0.42679
2001,3,8,0.32687,-0.11729,0.34728
2001,3,9,0.00355,-0.66541,0.66542
2001,3,10,-0.00923,-0.97806,0.97811
2001,3,11,0.02953,-0.81119,0.81173
2001,3,12,0.00236,-0.07378,0.07382
2001,3,13,0.20422,0.67709,0.70722
2001,3,14,0.53962,0.87569,1.0286
2001,3,15,0.79482,0.64973,1.02659
2001,3,16,0.7183,0.45791,0.85185
2001,3,17,0.65584,0.24432,0.69987
2001,3,18,0.54993,0.38043,0.6687
2001,3,19,0.55272,0.2331,0.59987
2001,3,20,0.67411,0.29356,0.73525
2001,3,21,0.57213,0.53978,0.78657
2001,3,22,0.81627,0.6262,1.0288
2001,3,23,0.73411,0.50745,0.89242
2001,3,24,0.55297,0.40381,0.68472
2001,3,25,0.48734,0.49687,0.69597
2001,3,26,0.71719,0.29258,0.77457
2001,3,27,1.01918,0.0755,1.02197
2001,3,28,1.00612,0.21377,1.02858
2001,3,29,0.83212,-0.24486,0.8674
2001,3,30,1.02326,-0.49844,1.1382
2001,3,31,0.8645,-0.30978,0.91833
2001,4,1,0.96367,-0.44175,1.06009
2001,4,2,0.85502,-0.5275,1.00464
2001,4,3,0.60327,-0.36355,0.70435
2001,4,4,0.20323,-0.17344,0.26718
2001,4,5,-0.0298,-0.33111,0.33245
2001,4,6,0.04336,-0.35947,0.36207
2001,4,7,-0.22749,-0.20433,0.30578
2001,4,8,-0.22007,-0.18362,0.28661
2001,4,9,-0.24367,0.03641,0.24638
2001,4,10,-0.06272,0.02832,0.06882
2001,4,11,0.08375,0.21694,0.23255
2001,4,12,0.39384,0.02787,0.39483
2001,4,13,0.79239,-0.18103,0.81281
2001,4,14,1.17821,0.03023,1.1786
2001,4,15,1.45864,0.1019,1.4622
2001,4,16,1.11827,-0.0512,1.11944
2001,4,17,1.08566,-0.04267,1.0865
2001,4,18,1.1446,0.22146,1.16583
2001,4,19,0.81062,-0.03611,0.81142
2001,4,20,0.68405,-0.10037,0.69137
2001,4,21,0.41406,-0.13307,0.43492
2001,4,22,0.09454,-0.25072,0.26795
2001,4,23,-0.08373,-0.48183,0.48905
2001,4,24,-0.2912,-0.55507,0.62682
2001,4,25,-0.44173,-0.35805,0.56862
2001,4,26,-0.8724,-0.1428,0.88401
2001,4,27,-0.78257,-0.14149,0.79526
2001,4,28,-0.74085,0.17158,0.76045
2001,4,29,-0.64254,0.22608,0.68115
2001,4,30,-0.69945,0.54801,0.88857
2001,5,1,-0.64889,0.50132,0.81999
2001,5,2,-0.37664,0.45917,0.59388
2001,5,3,-0.01842,0.83308,0.83329
2001,5,4,0.21384,1.09695,1.1176
2001,5,5,0.35355,1.15025,1.20336
2001,5,6,0.28548,0.9343,0.97694
2001,5,7,0.24367,0.90414,0.9364
2001,5,8,0.14886,1.19704,1.20626
2001,5,9,-0.02013,1.49967,1.49981
2001,5,10,-0.21377,1.75294,1.76593
2001,5,11,-0.17449,1.58941,1.59896
2001,5,12,0.23226,1.46307,1.48139
2001,5,13,0.24539,1.18181,1.20702
2001,5,14,0.24787,0.86808,0.90277
2001,5,15,0.2876,0.77445,0.82613
2001,5,16,0.23048,0.80914,0.84133
2001,5,17,0.37995,0.4607,0.59717
2001,5,18,0.57042,0.29877,0.64393
2001,5,19,0.95131,0.62256,1.13691
2001,5,20,1.38501,0.6346,1.52348
2001,5,21,1.51093,0.75112,1.68733
2001,5,22,1.54647,0.48011,1.61929
2001,5,23,1.56039,0.11463,1.5646
2001,5,24,1.19899,-0.13816,1.20692
2001,5,25,0.75423,-0.57458,0.94816
2001,5,26,0.58305,-0.38441,0.69837
2001,5,27,0.35392,-0.33649,0.48835
2001,5,28,0.34343,-0.62881,0.71649
2001,5,29,0.33061,-0.87144,0.93204
2001,5,30,0.56644,-1.12475,1.25933
2001,5,31,0.6286,-0.95625,1.14436
2001,6,1,0.47193,-1.20827,1.29716
2001,6,2,0.34747,-1.59061,1.62812
2001,6,3,-0.11453,-1.56872,1.5729
2001,6,4,-0.74319,-1.53544,1.70585
2001,6,5,-1.04497,-1.31755,1.68163
2001,6,6,-0.95562,-1.41942,1.71113
2001,6,7,-0.54485,-1.11499,1.24099
2001,6,8,-0.75069,-0.59009,0.95485
2001,6,9,-1.0425,-0.61171,1.20872
2001,6,10,-1.01563,-0.61746,1.18859
2001,6,11,-1.04295,-0.41453,1.12231
2001,6,12,-1.00558,-0.41409,1.0875
2001,6,13,-0.952,-0.03463,0.95263
2001,6,14,-1.48864,0.01338,1.4887
2001,6,15,-1.597,0.23655,1.61442
2001,6,16,-1.3595,0.31605,1.39575
2001,6,17,-1.13861,0.53338,1.25735
2001,6,18,-0.83929,0.22146,0.86801
2001,6,19,-0.73292,-0.17725,0.75405
2001,6,20,-0.96152,-0.31661,1.0123
2001,6,21,-0.97995,-0.34512,1.03894
2001,6,22,-1.14354,-0.54475,1.26667
2001,6,23,-1.14573,-0.49323,1.24739
2001,6,24,-1.51145,-0.05786,1.51255
2001,6,25,-1.88334,0.42362,1.9304
2001,6,26,-1.80637,0.54501,1.8868
2001,6,27,-1.79951,1.19248,2.15876
2001,6,28,-1.75112,1.42041,2.25477
2001,6,29,-1.68196,1.1666,2.04694
2001,6,30,-1.34989,1.43908,1.97311
2001,7,1,-1.40746,1.40808,1.99089
2001,7,2,-1.39007,1.91275,2.36451
2001,7,3,-0.986,2.10583,2.32524
2001,7,4,-0.22514,1.99686,2.00951
2001,7,5,-0.06689,1.78609,1.78734
2001,7,6,-0.06424,1.38302,1.38451
2001,7,7,0.02003,1.28011,1.28027
2001,7,8,-0.08355,1.18893,1.19186
2001,7,9,0.02925,1.21606,1.21641
2001,7,10,0.22236,1.09149,1.11391
2001,7,11,-0.00799,0.75151,0.75155
2001,7,12,0.1583,0.27944,0.32117
2001,7,13,0.32955,0.36895,0.4947
2001,7,14,0.21635,0.39229,0.44799
2001,7,15,0.06569,-0.07972,0.1033
2001,7,16,0.26355,-0.33095,0.42307
2001,7,17,0.35373,-0.43826,0.5632
2001,7,18,0.44792,-0.43595,0.62505
2001,7,19,0.13388,-0.40225,0.42395
2001,7,20,0.31803,-0.54098,0.62754
2001,7,21,0.4044,-0.98245,1.06243
2001,7,22,0.43267,-1.20112,1.27667
2001,7,23,0.36639,-1.39612,1.44339
2001,7,24,0.04396,-1.72703,1.72759
2001,7,25,0.09784,-1.72759,1.73036
2001,7,26,-0.12821,-1.55726,1.56253
2001,7,27,-0.37,-1.38684,1.43535
2001,7,28,-0.54717,-1.38513,1.48929
2001,7,29,-0.6853,-1.13248,1.32368
2001,7,30,-0.99042,-0.92426,1.35469
2001,7,31,-1.12013,-0.76738,1.35777
2001,8,1,-0.94281,-0.75104,1.20538
2001,8,2,-1.07909,-0.75389,1.31635
2001,8,3,-1.29899,-0.78268,1.51656
2001,8,4,-1.49986,-0.90405,1.75125
2001,8,5,-1.72318,-1.10547,2.04729
2001,8,6,-1.63328,-0.93085,1.87992
2001,8,7,-1.43359,-0.53682,1.5308
2001,8,8,-1.57425,-0.11771,1.57864
2001,8,9,-1.65317,0.08045,1.65513
2001,8,10,-1.62242,0.20413,1.63521
2001,8,11,-1.57366,0.2501,1.59341
2001,8,12,-1.59548,0.5584,1.69038
2001,8,13,-1.68835,0.84359,1.88737
2001,8,14,-1.89539,1.15808,2.22118
2001,8,15,-1.85579,1.34264,2.29055
2001,8,16,-1.58077,1.43916,2.13776
2001,8,17,-1.0718,1.80479,2.09905
2001,8,18,-0.1948,2.30855,2.31675
2001,8,19,0.08857,2.25945,2.26118
2001,8,20,0.48772,1.87433,1.93675
2001,8,21,1.03671,1.64212,1.94199
2001,8,22,1.35729,1.57668,2.08042
2001,8,23,1.4788,1.46416,2.08101
2001,8,24,1.00473,0.95624,1.38704
2001,8,25,0.99273,0.90713,1.34477
2001,8,26,0.48951,0.84213,0.97407
2001,8,27,0.38275,0.27964,0.47402
2001,8,28,0.52116,0.60556,0.79894
2001,8,29,0.37804,0.89395,0.9706
2001,8,30,0.08599,1.02484,1.02844
2001,8,31,0.11649,1.0108,1.01749
2001,9,1,0.3053,0.86693,0.91911
2001,9,2,0.46231,1.01104,1.11173
2001,9,3,0.58001,0.90349,1.07365
2001,9,4,0.93559,0.58219,1.10194
2001,9,5,1.50166,0.31086,1.5335
2001,9,6,1.48921,0.13717,1.49552
2001,9,7,1.55779,-0.02964,1.55808
2001,9,8,1.57686,-0.21515,1.59147
2001,9,9,1.2067,-0.2697,1.23647
2001,9,10,1.04115,-0.75951,1.28874
2001,9,11,1.17571,-0.75703,1.39835
2001,9,12,0.9783,-0.82897,1.28228
2001,9,13,0.79037,-0.88816,1.18891
2001,9,14,0.92256,-1.15586,1.4789
2001,9,15,0.89643,-1.19463,1.49356
2001,9,16,0.82571,-1.25204,1.4998
2001,9,17,0.75051,-1.21197,1.42553
2001,9,18,0.58721,-1.42706,1.54315
2001,9,19,0.17475,-1.09641,1.11024
2001,9,20,0.1832,-0.7961,0.81691
2001,9,21,0.18618,-0.80891,0.83006
2001,9,22,0.45743,-1.0162,1.11441
2001,9,23,0.40778,-1.01285,1.09186
2001,9,24,0.53009,-0.9384,1.07777
2001,9,25,0.74171,-0.96462,1.21682
2001,9,26,0.70684,-1.16641,1.36387
2001,9,27,0.83038,-1.4834,1.7
2001,9,28,0.80757,-1.81368,1.98535
2001,9,29,0.57973,-1.86697,1.95491
2001,9,30,0.06881,-1.59172,1.59321
2001,10,1,-0.45276,-1.42915,1.49916
2001,10,2,-0.46675,-1.38345,1.46006
2001,10,3,-0.89337,-0.93828,1.29556
2001,10,4,-0.97481,-0.67635,1.18647
2001,10,5,-0.95573,-0.2251,0.98188
2001,10,6,-0.94684,0.24555,0.97816
2001,10,7,-0.75478,0.81649,1.11191
2001,10,8,-0.33273,1.06856,1.11917
2001,10,9,0.11853,0.86945,0.87749
2001,10,10,0.39471,1.32663,1.38411
2001,10,11,0.67415,1.35104,1.5099
2001,10,12,1.05202,1.02453,1.46847
2001,10,13,1.4304,0.81642,1.64699
2001,10,14,1.15698,0.74445,1.3758
2001,10,15,0.88999,0.62976,1.09027
2001,10,16,0.80209,0.45932,0.92429
2001,10,17,0.84406,0.61823,1.04625
2001,10,18,0.84907,0.77936,1.15253
2001,10,19,1.0997,0.74983,1.33101
2001,10,20,1.34345,0.6471,1.49117
2001,10,21,1.46462,0.2647,1.48834
2001,10,22,1.83432,0.22315,1.84785
2001,10,23,1.69343,0.09478,1.69608
2001,10,24,1.62621,-0.03084,1.62651
2001,10,25,1.7092,-0.23544,1.72534
2001,10,26,1.67849,-0.20181,1.69058
2001,10,27,1.44756,-0.36476,1.4928
2001,10,28,1.2705,-0.8323,1.51885
2001,10,29,1.20382,-1.27143,1.75092
2001,10,30,1.12097,-1.35725,1.76031
2001,10,31,0.73998,-1.3439,1.53416
2001,11,1,0.29822,-0.99483,1.03857
2001,11,2,-0.01526,-0.66696,0.66714
2001,11,3,0.00149,-0.32177,0.32177
2001,11,4,0.07442,-0.33337,0.34157
2001,11,5,-0.34251,-0.30925,0.46147
2001,11,6,-0.27219,-0.35525,0.44754
2001,11,7,-0.24462,-0.26765,0.36259
2001,11,8,-0.26301,-0.05843,0.26942
2001,11,9,-0.50645,0.05618,0.50955
2001,11,10,-0.39632,0.24885,0.46797
2001,11,11,-0.13425,0.22616,0.26301
2001,11,12,0.14211,0.06603,0.1567
2001,11,13,-0.15449,-0.22609,0.27383
2001,11,14,-0.10302,-0.32183,0.33792
2001,11,15,-0.41038,-0.25872,0.48513
2001,11,16,-0.37793,-0.30124,0.4833
2001,11,17,-0.5044,-0.18035,0.53568
2001,11,18,-0.27439,0.03839,0.27706
2001,11,19,-0.15926,0.01579,0.16004
2001,11,20,-0.19202,0.37614,0.42232
2001,11,21,-0.42457,0.70422,0.8223
2001,11,22,0.00958,0.8675,0.86755
2001,11,23,0.274,1.22936,1.25952
2001,11,24,0.66331,1.39487,1.54455
2001,11,25,0.9794,1.19409,1.54437
2001,11,26,1.20333,1.23055,1.72112
2001,11,27,1.20276,1.27196,1.75058
2001,11,28,1.12494,0.62544,1.28712
2001,11,29,0.90472,0.33128,0.96347
2001,11,30,0.56694,0.03086,0.56778
2001,12,1,0.25723,0.09816,0.27532
2001,12,2,-0.15087,0.07169,0.16704
2001,12,3,-0.27518,0.36844,0.45986
2001,12,4,-0.61798,0.59144,0.85539
2001,12,5,-0.65391,1.07328,1.2568
2001,12,6,-0.69485,1.38874,1.55287
2001,12,7,-0.20017,1.51736,1.53051
2001,12,8,-0.24563,1.47903,1.49928
2001,12,9,-0.20757,1.84032,1.85199
2001,12,10,-0.35842,1.85942,1.89365
2001,12,11,0.15069,2.11955,2.1249
2001,12,12,0.70041,1.7975,1.92914
2001,12,13,0.82058,1.3283,1.56132
2001,12,14,0.65807,1.19153,1.36118
2001,12,15,0.51398,1.57179,1.65369
2001,12,16,0.67002,1.4519,1.59904
2001,12,17,1.05522,1.63986,1.95003
2001,12,18,1.19745,1.33074,1.79018
2001,12,19,1.33927,1.09086,1.72732
2001,12,20,1.14897,0.6954,1.34303
2001,12,21,1.16361,0.39817,1.22985
2001,12,22,1.26459,0.2339,1.28604
2001,12,23,1.27756,0.51851,1.37877
2001,12,24,1.18868,0.72966,1.39476
2001,12,25,1.32481,0.43372,1.394
2001,12,26,1.45515,0.65042,1.5939
2001,12,27,1.31342,0.75486,1.51488
2001,12,28,1.28415,0.70964,1.46718
2001,12,29,1.41725,0.63817,1.5543
2001,12,30,1.02826,0.72137,1.25606
2001,12,31,0.86245,0.70227,1.11221
