Year,Month,Day,FMO1,FMO2,Amplitude
1980,9,1,-1.21611,0.59945,1.35583
1980,9,2,-1.35539,0.61921,1.49013
1980,9,3,-1.44188,0.61234,1.56652
1980,9,4,-1.47014,0.57453,1.57842
1980,9,5,-1.43787,0.50357,1.5235
1980,9,6,-1.34609,0.39954,1.40413
1980,9,7,-1.19916,0.26494,1.22808
1980,9,8,-1.00456,0.10457,1.00999
1980,9,9,-0.77253,-0.07476,0.77614
1980,9,10,-0.51545,-0.26467,0.57943
1980,9,11,-0.24717,-0.45577,0.51848
1980,9,12,0.01783,-0.6383,0.63855
1980,9,13,0.26533,-0.80283,0.84554
1980,9,14,0.48225,-0.94087,1.05727
1980,9,15,0.65754,-1.04553,1.2351
1980,9,16,0.78282,-1.11191,1.35983
1980,9,17,0.85306,-1.13748,1.42183
1980,9,18,0.86688,-1.12222,1.41805
1980,9,19,0.82669,-1.06856,1.35101
1980,9,20,0.73857,-0.98117,1.22808
1980,9,21,0.61191,-0.86663,1.06088
1980,9,22,0.45876,-0.73285,0.8646
1980,9,23,0.29309,-0.58854,0.65748
1980,9,24,0.12974,-0.44253,0.46116
1980,9,25,-0.01651,-0.30317,0.30362
1980,9,26,-0.13208,-0.17769,0.2214
1980,9,27,-0.20552,-0.07177,0.21769
1980,9,28,-0.22834,0.01082,0.2286
1980,9,29,-0.19574,0.06847,0.20737
1980,9,30,-0.10691,0.10171,0.14756
1980,10,1,0.03475,0.11308,0.1183
1980,10,2,0.22189,0.10689,0.24629
1980,10,3,0.4436,0.08875,0.4524
1980,10,4,0.68617,0.06512,0.68926
1980,10,5,0.93397,0.04272,0.93494
1980,10,6,1.17051,0.028,1.17084
1980,10,7,1.37959,0.0266,1.37985
1980,10,8,1.54639,0.0429,1.54698
1980,10,9,1.65844,0.07974,1.66035
1980,10,10,1.70652,0.13811,1.7121
1980,10,11,1.68523,0.21718,1.69917
1980,10,12,1.59334,0.31435,1.62406
1980,10,13,1.43384,0.42541,1.49562
1980,10,14,1.21367,0.54495,1.3304
1980,10,15,0.94322,0.6667,1.15505
1980,10,16,0.63559,0.78398,1.00925
1980,10,17,0.30566,0.89021,0.94122
1980,10,18,-0.03092,0.97933,0.97982
1980,10,19,-0.35875,1.04618,1.10598
1980,10,20,-0.66367,1.08681,1.27342
1980,10,21,-0.93359,1.0987,1.44178
1980,10,22,-1.15917,1.08087,1.58491
1980,10,23,-1.33423,1.03381,1.68788
1980,10,24,-1.45595,0.95944,1.74365
1980,10,25,-1.52477,0.86087,1.75101
1980,10,26,-1.5441,0.74216,1.71319
1980,10,27,-1.51977,0.60797,1.63687
1980,10,28,-1.45942,0.46333,1.53121
1980,10,29,-1.3717,0.31326,1.40701
1980,10,30,-1.2655,0.16253,1.27589
1980,10,31,-1.14924,0.01546,1.14935
1980,11,1,-1.03024,-0.12425,1.0377
1980,11,2,-0.9142,-0.25359,0.94872
1980,11,3,-0.80497,-0.37028,0.88605
1980,11,4,-0.7044,-0.47272,0.84832
1980,11,5,-0.61244,-0.55994,0.82983
1980,11,6,-0.52744,-0.63144,0.82274
1980,11,7,-0.44655,-0.68712,0.81948
1980,11,8,-0.36624,-0.72716,0.81418
1980,11,9,-0.28282,-0.7519,0.80333
1980,11,10,-0.19305,-0.76182,0.7859
1980,11,11,-0.09452,-0.75748,0.76336
1980,11,12,0.01388,-0.73954,0.73967
1980,11,13,0.13179,-0.70878,0.72093
1980,11,14,0.25729,-0.66615,0.71411
1980,11,15,0.38701,-0.61287,0.72484
1980,11,16,0.51632,-0.55044,0.75469
1980,11,17,0.63975,-0.48068,0.80021
1980,11,18,0.75142,-0.40577,0.85398
1980,11,19,0.84552,-0.32817,0.90697
1980,11,20,0.91683,-0.25059,0.95046
1980,11,21,0.96115,-0.17582,0.9771
1980,11,22,0.97567,-0.10662,0.98148
1980,11,23,0.95918,-0.04552,0.96026
1980,11,24,0.91219,0.00534,0.91221
1980,11,25,0.8369,0.04443,0.83808
1980,11,26,0.73698,0.0709,0.74039
1980,11,27,0.61731,0.08474,0.6231
1980,11,28,0.48355,0.0868,0.49128
1980,11,29,0.34176,0.07874,0.35071
1980,11,30,0.19791,0.06293,0.20768
1980,12,1,0.05751,0.04232,0.07141
1980,12,2,-0.07476,0.02016,0.07743
1980,12,3,-0.1953,-0.00026,0.1953
1980,12,4,-0.3017,-0.01587,0.30212
1980,12,5,-0.39275,-0.02413,0.39349
1980,12,6,-0.46835,-0.02328,0.46892
1980,12,7,-0.52926,-0.01251,0.52941
1980,12,8,-0.57689,0.00786,0.57694
1980,12,9,-0.61289,0.03643,0.61397
1980,12,10,-0.63887,0.07072,0.64277
1980,12,11,-0.65609,0.10739,0.66482
1980,12,12,-0.6652,0.14249,0.68029
1980,12,13,-0.66615,0.17175,0.68793
1980,12,14,-0.65806,0.19101,0.68522
1980,12,15,-0.63937,0.19658,0.6689
1980,12,16,-0.60795,0.18564,0.63566
1980,12,17,-0.56143,0.15654,0.58285
1980,12,18,-0.49749,0.10903,0.50929
1980,12,19,-0.4142,0.04445,0.41658
1980,12,20,-0.31045,-0.0343,0.31234
1980,12,21,-0.18621,-0.12285,0.22308
1980,12,22,-0.04279,-0.21564,0.21984
1980,12,23,0.117,-0.30621,0.3278
1980,12,24,0.28885,-0.38772,0.48349
1980,12,25,0.46706,-0.45339,0.65093
1980,12,26,0.64474,-0.49707,0.81411
1980,12,27,0.81422,-0.51371,0.96273
1980,12,28,0.96743,-0.49979,1.0889
1980,12,29,1.09646,-0.45371,1.18662
1980,12,30,1.19404,-0.37595,1.25183
1980,12,31,1.25407,-0.26918,1.28263
1981,1,1,1.27205,-0.13814,1.27953
1981,1,2,1.24546,0.01062,1.24551
1981,1,3,1.174,0.16908,1.18611
1981,1,4,1.05966,0.32831,1.10935
1981,1,5,0.90671,0.479,1.02546
1981,1,6,0.7215,0.61212,0.94618
1981,1,7,0.51212,0.7195,0.88314
1981,1,8,0.28795,0.79443,0.84501
1981,1,9,0.05918,0.83209,0.83419
1981,1,10,-0.16379,0.82991,0.84592
1981,1,11,-0.37092,0.78773,0.87069
1981,1,12,-0.55309,0.70787,0.89832
1981,1,13,-0.70259,0.59493,0.92064
1981,1,14,-0.81354,0.45553,0.93239
1981,1,15,-0.88214,0.29783,0.93107
1981,1,16,-0.90688,0.13106,0.91631
1981,1,17,-0.88854,-0.03516,0.88923
1981,1,18,-0.83008,-0.19135,0.85185
1981,1,19,-0.73644,-0.32882,0.80652
1981,1,20,-0.61422,-0.44016,0.75565
1981,1,21,-0.47121,-0.51969,0.70151
1981,1,22,-0.316,-0.56369,0.64622
1981,1,23,-0.15745,-0.57064,0.59196
1981,1,24,-0.00421,-0.54115,0.54116
1981,1,25,0.13575,-0.47785,0.49676
1981,1,26,0.25552,-0.38514,0.46219
1981,1,27,0.3496,-0.26879,0.44099
1981,1,28,0.41414,-0.13556,0.43576
1981,1,29,0.44709,0.00731,0.44715
1981,1,30,0.44822,0.15255,0.47347
1981,1,31,0.4191,0.29325,0.5115
1981,2,1,0.36288,0.42327,0.55753
1981,2,2,0.28412,0.53751,0.60798
1981,2,3,0.18839,0.63208,0.65956
1981,2,4,0.08199,0.70439,0.70915
1981,2,5,-0.02852,0.75315,0.75369
1981,2,6,-0.13668,0.77824,0.79015
1981,2,7,-0.23658,0.78058,0.81564
1981,2,8,-0.32313,0.76191,0.8276
1981,2,9,-0.39248,0.72456,0.82403
1981,2,10,-0.44212,0.67118,0.80371
1981,2,11,-0.47112,0.6046,0.76648
1981,2,12,-0.48009,0.52758,0.71332
1981,2,13,-0.47115,0.44274,0.64653
1981,2,14,-0.44774,0.35242,0.5698
1981,2,15,-0.41435,0.25868,0.48847
1981,2,16,-0.37617,0.1633,0.41008
1981,2,17,-0.33868,0.06782,0.34541
1981,2,18,-0.30725,-0.02643,0.30839
1981,2,19,-0.28665,-0.11827,0.31009
1981,2,20,-0.28068,-0.20661,0.34852
1981,2,21,-0.2918,-0.29043,0.4117
1981,2,22,-0.32089,-0.36882,0.48887
1981,2,23,-0.36707,-0.44095,0.57374
1981,2,24,-0.42774,-0.50617,0.6627
1981,2,25,-0.49865,-0.56405,0.75286
1981,2,26,-0.57415,-0.61448,0.84097
1981,2,27,-0.6476,-0.65771,0.92302
1981,2,28,-0.7118,-0.6944,0.99441
1981,3,1,-0.75952,-0.72562,1.05043
1981,3,2,-0.78409,-0.75282,1.08699
1981,3,3,-0.7799,-0.77776,1.10143
1981,3,4,-0.74291,-0.80232,1.09345
1981,3,5,-0.67102,-0.82839,1.06606
1981,3,6,-0.56431,-0.85761,1.02661
1981,3,7,-0.42517,-0.89117,0.9874
1981,3,8,-0.25813,-0.92963,0.9648
1981,3,9,-0.06971,-0.97266,0.97515
1981,3,10,0.13208,-1.01899,1.02751
1981,3,11,0.33824,-1.06628,1.11865
1981,3,12,0.53945,-1.11121,1.23523
1981,3,13,0.72671,-1.14952,1.35996
1981,3,14,0.89202,-1.17625,1.47623
1981,3,15,1.02899,-1.18603,1.57019
1981,3,16,1.13334,-1.17342,1.63137
1981,3,17,1.20316,-1.13331,1.65287
1981,3,18,1.23912,-1.06134,1.63152
1981,3,19,1.24433,-0.95429,1.56813
1981,3,20,1.22408,-0.81044,1.46805
1981,3,21,1.18537,-0.62981,1.34229
1981,3,22,1.13626,-0.41438,1.20946
1981,3,23,1.08517,-0.16811,1.09812
1981,3,24,1.04007,0.10317,1.04518
1981,3,25,1.00772,0.39192,1.08125
1981,3,26,0.99301,0.68926,1.20878
1981,3,27,0.99842,0.98543,1.40282
1981,3,28,1.02368,1.27023,1.63139
1981,3,29,1.0657,1.53367,1.86758
1981,3,30,1.11865,1.7664,2.09082
1981,3,31,1.1744,1.96033,2.28519
1981,4,1,1.22311,2.10899,2.438
1981,4,2,1.25398,2.20791,2.53916
1981,4,3,1.25621,2.2548,2.58112
1981,4,4,1.21988,2.24961,2.55907
1981,4,5,1.13688,2.19446,2.47147
1981,4,6,1.00172,2.09344,2.32076
1981,4,7,0.81216,1.95226,2.11446
1981,4,8,0.5696,1.77782,1.86683
1981,4,9,0.27917,1.57776,1.60227
1981,4,10,-0.05038,1.35996,1.3609
1981,4,11,-0.40716,1.13208,1.20307
1981,4,12,-0.77685,0.90108,1.18973
1981,4,13,-1.14358,0.67298,1.32691
1981,4,14,-1.49097,0.45255,1.55814
1981,4,15,-1.80323,0.24323,1.81956
1981,4,16,-2.06625,0.04714,2.06679
1981,4,17,-2.26853,-0.13482,2.27253
1981,4,18,-2.40194,-0.30271,2.42093
1981,4,19,-2.46228,-0.45732,2.50439
1981,4,20,-2.44952,-0.59979,2.52188
1981,4,21,-2.3677,-0.73132,2.47807
1981,4,22,-2.22459,-0.85281,2.38246
1981,4,23,-2.03109,-0.96464,2.24852
1981,4,24,-1.80032,-1.06648,2.09249
1981,4,25,-1.54668,-1.15721,1.93167
1981,4,26,-1.28476,-1.23491,1.78203
1981,4,27,-1.02834,-1.29704,1.65523
1981,4,28,-0.78937,-1.34057,1.55571
1981,4,29,-0.57725,-1.36234,1.47959
1981,4,30,-0.3983,-1.35932,1.41647
1981,5,1,-0.25541,-1.32901,1.35333
1981,5,2,-0.14814,-1.26973,1.27834
1981,5,3,-0.0729,-1.18091,1.18316
1981,5,4,-0.02356,-1.06334,1.0636
1981,5,5,0.00788,-0.91926,0.91929
1981,5,6,0.03044,-0.75239,0.753
1981,5,7,0.05323,-0.56784,0.57033
1981,5,8,0.08462,-0.37194,0.38145
1981,5,9,0.13145,-0.17192,0.21642
1981,5,10,0.19837,0.02444,0.19987
1981,5,11,0.28751,0.20922,0.35557
1981,5,12,0.39822,0.3748,0.54686
1981,5,13,0.52725,0.51429,0.73654
1981,5,14,0.66898,0.62192,0.91341
1981,5,15,0.81597,0.69338,1.07078
1981,5,16,0.95961,0.72605,1.20333
1981,5,17,1.0909,0.71917,1.30663
1981,5,18,1.2012,0.67388,1.37731
1981,5,19,1.28296,0.59315,1.41344
1981,5,20,1.33037,0.48163,1.41487
1981,5,21,1.33983,0.3454,1.38363
1981,5,22,1.31019,0.19164,1.32413
1981,5,23,1.24288,0.02825,1.2432
1981,5,24,1.1417,-0.13653,1.14984
1981,5,25,1.01257,-0.29455,1.05454
1981,5,26,0.86298,-0.43813,0.96783
1981,5,27,0.70141,-0.56042,0.8978
1981,5,28,0.53671,-0.6557,0.84735
1981,5,29,0.37744,-0.71962,0.8126
1981,5,30,0.23126,-0.74939,0.78427
1981,5,31,0.10448,-0.74383,0.75114
1981,6,1,0.00169,-0.70341,0.70342
1981,6,2,-0.07445,-0.63019,0.63457
1981,6,3,-0.12319,-0.52767,0.54186
1981,6,4,-0.1456,-0.40062,0.42626
1981,6,5,-0.1443,-0.25486,0.29287
1981,6,6,-0.12308,-0.09694,0.15667
1981,6,7,-0.08655,0.06613,0.10892
1981,6,8,-0.03964,0.2272,0.23063
1981,6,9,0.01277,0.37931,0.37952
1981,6,10,0.06616,0.51598,0.5202
1981,6,11,0.11665,0.63152,0.6422
1981,6,12,0.16117,0.72125,0.73904
1981,6,13,0.19742,0.78174,0.80628
1981,6,14,0.22387,0.81092,0.84126
1981,6,15,0.23961,0.80823,0.843
1981,6,16,0.24416,0.77459,0.81216
1981,6,17,0.23726,0.71236,0.75083
1981,6,18,0.21869,0.62524,0.66239
1981,6,19,0.18814,0.51808,0.55119
1981,6,20,0.1451,0.39661,0.42232
1981,6,21,0.08894,0.26713,0.28155
1981,6,22,0.01896,0.13622,0.13753
1981,6,23,-0.06543,0.01033,0.06624
1981,6,24,-0.16444,-0.10453,0.19485
1981,6,25,-0.27766,-0.20315,0.34404
1981,6,26,-0.40377,-0.28139,0.49215
1981,6,27,-0.54035,-0.33644,0.63653
1981,6,28,-0.6837,-0.36691,0.77593
1981,6,29,-0.82881,-0.37294,0.90885
1981,6,30,-0.96946,-0.35614,1.03281
1981,7,1,-1.09841,-0.31946,1.14392
1981,7,2,-1.20777,-0.26694,1.23691
1981,7,3,-1.28945,-0.20346,1.3054
1981,7,4,-1.33572,-0.13434,1.34246
1981,7,5,-1.3398,-0.06498,1.34138
1981,7,6,-1.29644,-0.00045,1.29644
1981,7,7,-1.20243,0.05487,1.20368
1981,7,8,-1.05706,0.09762,1.06156
1981,7,9,-0.86238,0.12569,0.87149
1981,7,10,-0.62331,0.13836,0.63848
1981,7,11,-0.34754,0.13638,0.37334
1981,7,12,-0.04526,0.12187,0.13
1981,7,13,0.27134,0.09816,0.28855
1981,7,14,0.58872,0.0695,0.59281
1981,7,15,0.8927,0.04075,0.89363
1981,7,16,1.1693,0.01693,1.16943
1981,7,17,1.40559,0.00284,1.40559
1981,7,18,1.5904,0.00262,1.5904
1981,7,19,1.71505,0.01941,1.71516
1981,7,20,1.77381,0.05504,1.77466
1981,7,21,1.76425,0.10981,1.76766
1981,7,22,1.68731,0.18243,1.69714
1981,7,23,1.54721,0.27,1.57059
1981,7,24,1.35114,0.3682,1.40041
1981,7,25,1.10874,0.47151,1.20484
1981,7,26,0.83148,0.57356,1.01011
1981,7,27,0.53193,0.66753,0.85355
1981,7,28,0.22301,0.74661,0.7792
1981,7,29,-0.08275,0.80443,0.80867
1981,7,30,-0.37388,0.83551,0.91535
1981,7,31,-0.64053,0.83561,1.05286
1981,8,1,-0.87485,0.80202,1.18684
1981,8,2,-1.07125,0.73377,1.29846
1981,8,3,-1.22648,0.63168,1.37959
1981,8,4,-1.33952,0.49833,1.42921
1981,8,5,-1.41134,0.33795,1.45124
1981,8,6,-1.44458,0.15613,1.453
1981,8,7,-1.44313,-0.04047,1.4437
1981,8,8,-1.41167,-0.2445,1.43269
1981,8,9,-1.35523,-0.44834,1.42746
1981,8,10,-1.27881,-0.64446,1.43202
1981,8,11,-1.18702,-0.82588,1.44606
1981,8,12,-1.08388,-0.98643,1.46555
1981,8,13,-0.97264,-1.12107,1.4842
1981,8,14,-0.85576,-1.2261,1.49521
1981,8,15,-0.73494,-1.29921,1.49268
1981,8,16,-0.61125,-1.3396,1.47247
1981,8,17,-0.48528,-1.34786,1.43256
1981,8,18,-0.35733,-1.32587,1.37317
1981,8,19,-0.2276,-1.27662,1.29675
1981,8,20,-0.09633,-1.20401,1.20785
1981,8,21,0.03603,-1.11252,1.1131
1981,8,22,0.16879,-1.00702,1.02107
1981,8,23,0.30096,-0.89246,0.94184
1981,8,24,0.43133,-0.7736,0.88572
1981,8,25,0.55845,-0.65481,0.8606
1981,8,26,0.68078,-0.53983,0.86884
1981,8,27,0.79679,-0.43167,0.90621
1981,8,28,0.90502,-0.33242,0.96414
1981,8,29,1.00418,-0.24326,1.03323
1981,8,30,1.09319,-0.16437,1.10547
1981,8,31,1.17116,-0.09503,1.17501
1981,9,1,1.23745,-0.03365,1.23791
1981,9,2,1.2915,0.02208,1.29169
1981,9,3,1.33287,0.07503,1.33498
1981,9,4,1.36107,0.1284,1.36712
1981,9,5,1.37557,0.18552,1.38802
1981,9,6,1.37567,0.24953,1.39811
1981,9,7,1.36057,0.32319,1.39842
1981,9,8,1.32934,0.40855,1.3907
1981,9,9,1.28104,0.50675,1.37762
1981,9,10,1.21478,0.61779,1.36284
1981,9,11,1.12991,0.7404,1.35089
1981,9,12,1.02618,0.87197,1.34662
1981,9,13,0.90386,1.00854,1.3543
1981,9,14,0.76391,1.14493,1.37638
1981,9,15,0.60807,1.27492,1.41251
1981,9,16,0.43889,1.39157,1.45914
1981,9,17,0.25969,1.48759,1.51009
1981,9,18,0.07448,1.5558,1.55758
1981,9,19,-0.11225,1.5896,1.59356
1981,9,20,-0.29572,1.58349,1.61087
1981,9,21,-0.47122,1.53354,1.60431
1981,9,22,-0.63433,1.4378,1.57151
1981,9,23,-0.78127,1.29661,1.5138
1981,9,24,-0.90914,1.11277,1.43694
1981,9,25,-1.01609,0.89159,1.35181
1981,9,26,-1.10151,0.64073,1.27431
1981,9,27,-1.16596,0.36987,1.22322
1981,9,28,-1.21113,0.09027,1.21449
1981,9,29,-1.23962,-0.18587,1.25348
1981,9,30,-1.2547,-0.44616,1.33166
1981,10,1,-1.2599,-0.67874,1.4311
1981,10,2,-1.25871,-0.87309,1.53188
1981,10,3,-1.25414,-1.02076,1.61704
1981,10,4,-1.24837,-1.11596,1.67446
1981,10,5,-1.24255,-1.15602,1.69715
1981,10,6,-1.23656,-1.14164,1.68298
1981,10,7,-1.22897,-1.0769,1.63403
1981,10,8,-1.21714,-0.96901,1.55577
1981,10,9,-1.19745,-0.82788,1.45577
1981,10,10,-1.16558,-0.66544,1.34216
1981,10,11,-1.11694,-0.49481,1.22163
1981,10,12,-1.0472,-0.32933,1.09776
1981,10,13,-0.9527,-0.18162,0.96985
1981,10,14,-0.83097,-0.06266,0.83333
1981,10,15,-0.6811,0.01909,0.68137
1981,10,16,-0.50401,0.05829,0.50737
1981,10,17,-0.30259,0.05315,0.30723
1981,10,18,-0.08169,0.00556,0.08188
1981,10,19,0.15208,-0.07906,0.1714
1981,10,20,0.39069,-0.19216,0.43539
1981,10,21,0.62515,-0.3228,0.70357
1981,10,22,0.84608,-0.45848,0.96232
1981,10,23,1.04434,-0.58619,1.1976
1981,10,24,1.2116,-0.69348,1.39603
1981,10,25,1.341,-0.76952,1.5461
1981,10,26,1.42754,-0.80596,1.63935
1981,10,27,1.46849,-0.79776,1.6712
1981,10,28,1.46353,-0.74357,1.64159
1981,10,29,1.41478,-0.64593,1.55526
1981,10,30,1.32665,-0.51112,1.4217
1981,10,31,1.20545,-0.3487,1.25488
1981,11,1,1.05904,-0.17073,1.07271
1981,11,2,0.89615,0.00917,0.8962
1981,11,3,0.7259,0.17694,0.74715
1981,11,4,0.5571,0.31929,0.64212
1981,11,5,0.3978,0.42478,0.58196
1981,11,6,0.25474,0.48483,0.54768
1981,11,7,0.13309,0.49451,0.51211
1981,11,8,0.03623,0.45304,0.45448
1981,11,9,-0.0343,0.3639,0.36551
1981,11,10,-0.07866,0.2347,0.24753
1981,11,11,-0.09851,0.07658,0.12478
1981,11,12,-0.09668,-0.09654,0.13663
1981,11,13,-0.07678,-0.26912,0.27985
1981,11,14,-0.04279,-0.42511,0.42726
1981,11,15,0.00125,-0.54931,0.54931
1981,11,16,0.0516,-0.62854,0.63066
1981,11,17,0.10502,-0.65271,0.6611
1981,11,18,0.15888,-0.61566,0.63583
1981,11,19,0.21118,-0.51568,0.55725
1981,11,20,0.26044,-0.35571,0.44086
1981,11,21,0.30552,-0.14311,0.33738
1981,11,22,0.34543,0.11085,0.36278
1981,11,23,0.37906,0.39182,0.54517
1981,11,24,0.40497,0.68347,0.79443
1981,11,25,0.42126,0.96868,1.05632
1981,11,26,0.42549,1.23085,1.30232
1981,11,27,0.41471,1.45506,1.513
1981,11,28,0.38561,1.62915,1.67416
1981,11,29,0.33482,1.74453,1.77637
1981,11,30,0.25921,1.79669,1.8153
1981,12,1,0.15635,1.78537,1.7922
1981,12,2,0.02489,1.71436,1.71454
1981,12,3,-0.13502,1.59103,1.59675
1981,12,4,-0.32141,1.42552,1.46131
1981,12,5,-0.53029,1.22978,1.33924
1981,12,6,-0.75558,1.01642,1.2665
1981,12,7,-0.98927,0.79768,1.2708
1981,12,8,-1.22164,0.58432,1.35419
1981,12,9,-1.44181,0.3848,1.49228
1981,12,10,-1.6383,0.20468,1.65104
1981,12,11,-1.79975,0.04628,1.80034
1981,12,12,-1.91568,-0.09125,1.91785
1981,12,13,-1.97726,-0.21167,1.98856
1981,12,14,-1.97797,-0.32098,2.00385
1981,12,15,-1.91418,-0.4266,1.96115
1981,12,16,-1.7855,-0.5364,1.86433
1981,12,17,-1.59494,-0.65763,1.7252
1981,12,18,-1.34885,-0.79599,1.5662
1981,12,19,-1.05658,-0.95473,1.42403
1981,12,20,-0.72998,-1.13405,1.34869
1981,12,21,-0.38266,-1.3308,1.38473
1981,12,22,-0.02914,-1.53841,1.53868
1981,12,23,0.31603,-1.74722,1.77557
1981,12,24,0.6392,-1.94514,2.04747
1981,12,25,0.92843,-2.1185,2.31301
1981,12,26,1.17422,-2.25314,2.54075
1981,12,27,1.36997,-2.33559,2.70773
1981,12,28,1.5123,-2.35423,2.79812
1981,12,29,1.60103,-2.30039,2.8027
1981,12,30,1.63905,-2.1692,2.71881
1981,12,31,1.63181,-1.96022,2.55054
1982,1,1,1.58677,-1.67771,2.30923
1982,1,2,1.51266,-1.33057,2.01459
1982,1,3,1.41866,-0.93191,1.69737
1982,1,4,1.31366,-0.49829,1.40499
1982,1,5,1.20555,-0.04869,1.20653
1982,1,6,1.10061,0.3967,1.16992
1982,1,7,1.00316,0.81777,1.29424
1982,1,8,0.91534,1.19583,1.50594
1982,1,9,0.83714,1.51481,1.73074
1982,1,10,0.76666,1.76227,1.92182
1982,1,11,0.70044,1.93016,2.05332
1982,1,12,0.63407,2.01522,2.11262
1982,1,13,0.56277,2.01909,2.09605
1982,1,14,0.48202,1.948,2.00675
1982,1,15,0.38815,1.81226,1.85336
1982,1,16,0.27882,1.62534,1.64908
1982,1,17,0.15337,1.40285,1.41121
1982,1,18,0.01299,1.16143,1.1615
1982,1,19,-0.13931,0.91751,0.92802
1982,1,20,-0.2989,0.68627,0.74854
1982,1,21,-0.45989,0.48067,0.66524
1982,1,22,-0.61562,0.3107,0.68958
1982,1,23,-0.75925,0.18291,0.78097
1982,1,24,-0.88429,0.10023,0.88995
1982,1,25,-0.98522,0.062,0.98717
1982,1,26,-1.05791,0.06435,1.05987
1982,1,27,-1.1,0.10071,1.1046
1982,1,28,-1.11104,0.16256,1.12287
1982,1,29,-1.09255,0.24017,1.11863
1982,1,30,-1.04779,0.32343,1.09657
1982,1,31,-0.98153,0.40265,1.06091
1982,2,1,-0.89954,0.4692,1.01455
1982,2,2,-0.80811,0.51604,0.95882
1982,2,3,-0.7135,0.5381,0.89366
1982,2,4,-0.62144,0.53239,0.81831
1982,2,5,-0.53666,0.49805,0.73216
1982,2,6,-0.46256,0.43615,0.63575
1982,2,7,-0.401,0.34939,0.53186
1982,2,8,-0.35231,0.24174,0.42727
1982,2,9,-0.31533,0.11799,0.33668
1982,2,10,-0.28771,-0.01665,0.28819
1982,2,11,-0.26626,-0.15696,0.30908
1982,2,12,-0.24733,-0.29798,0.38725
1982,2,13,-0.22732,-0.4353,0.49108
1982,2,14,-0.20304,-0.56514,0.60051
1982,2,15,-0.17209,-0.68442,0.70573
1982,2,16,-0.13314,-0.79073,0.80186
1982,2,17,-0.08597,-0.88223,0.88641
1982,2,18,-0.03154,-0.95754,0.95806
1982,2,19,0.02821,-1.01563,1.01602
1982,2,20,0.09063,-1.0557,1.05958
1982,2,21,0.15268,-1.07714,1.08791
1982,2,22,0.21135,-1.07952,1.10001
1982,2,23,0.26403,-1.06259,1.0949
1982,2,24,0.3089,-1.02641,1.07189
1982,2,25,0.34515,-0.97144,1.03094
1982,2,26,0.37313,-0.89866,0.97304
1982,2,27,0.39436,-0.80966,0.90059
1982,2,28,0.4114,-0.70674,0.81776
1982,3,1,0.42756,-0.5929,0.73099
1982,3,2,0.44651,-0.47179,0.64958
1982,3,3,0.47181,-0.34755,0.586
1982,3,4,0.50649,-0.22461,0.55406
1982,3,5,0.55251,-0.10742,0.56286
1982,3,6,0.61044,-0.00013,0.61044
1982,3,7,0.67914,0.09371,0.68557
1982,3,8,0.75571,0.17149,0.77493
1982,3,9,0.83553,0.23174,0.86707
1982,3,10,0.91247,0.27431,0.95281
1982,3,11,0.97938,0.30042,1.02442
1982,3,12,1.02856,0.31256,1.075
1982,3,13,1.05245,0.31431,1.09838
1982,3,14,1.04428,0.31004,1.08933
1982,3,15,0.99873,0.30446,1.04411
1982,3,16,0.91252,0.30219,0.96126
1982,3,17,0.78482,0.30726,0.84282
1982,3,18,0.61749,0.32268,0.69672
1982,3,19,0.41515,0.35005,0.54303
1982,3,20,0.185,0.38929,0.43101
1982,3,21,-0.06363,0.43855,0.44314
1982,3,22,-0.3198,0.49425,0.58869
1982,3,23,-0.57172,0.5513,0.79423
1982,3,24,-0.80754,0.60353,1.00815
1982,3,25,-1.0162,0.64418,1.20317
1982,3,26,-1.18816,0.6665,1.36233
1982,3,27,-1.31608,0.66449,1.47432
1982,3,28,-1.39531,0.63345,1.53236
1982,3,29,-1.42412,0.5706,1.53417
1982,3,30,-1.40377,0.47551,1.48212
1982,3,31,-1.33828,0.35037,1.38338
1982,4,1,-1.23401,0.19998,1.25011
1982,4,2,-1.09908,0.03165,1.09953
1982,4,3,-0.9426,-0.14526,0.95372
1982,4,4,-0.77391,-0.31991,0.83742
1982,4,5,-0.60181,-0.48071,0.77023
1982,4,6,-0.43387,-0.61623,0.75365
1982,4,7,-0.27585,-0.71604,0.76734
1982,4,8,-0.13141,-0.77154,0.78265
1982,4,9,-0.00191,-0.77674,0.77674
1982,4,10,0.11341,-0.72876,0.73753
1982,4,11,0.21716,-0.6282,0.66468
1982,4,12,0.31325,-0.47921,0.57251
1982,4,13,0.4062,-0.2893,0.49869
1982,4,14,0.50047,-0.06886,0.50519
1982,4,15,0.59968,0.16947,0.62317
1982,4,16,0.70594,0.41169,0.81722
1982,4,17,0.81936,0.64336,1.04176
1982,4,18,0.93767,0.85065,1.26603
1982,4,19,1.05621,1.02124,1.46919
1982,4,20,1.168,1.14519,1.63575
1982,4,21,1.26424,1.21554,1.75381
1982,4,22,1.33492,1.2288,1.81438
1982,4,23,1.3696,1.18506,1.81113
1982,4,24,1.35842,1.08787,1.74034
1982,4,25,1.29297,0.94388,1.60084
1982,4,26,1.16723,0.76226,1.39408
1982,4,27,0.97837,0.5539,1.12428
1982,4,28,0.72726,0.3306,0.79888
1982,4,29,0.41884,0.10413,0.43159
1982,4,30,0.06208,-0.1146,0.13033
1982,5,1,-0.33028,-0.31624,0.45726
1982,5,2,-0.74231,-0.4936,0.89144
