Year,Month,Day,OMI1,OMI2,Amplitude
2006,5,4,-1.62024,-0.64304,1.74318
2006,5,5,-1.68347,-0.88117,1.90014
2006,5,6,-1.70803,-1.07355,2.01739
2006,5,7,-1.69345,-1.21442,2.08389
2006,5,8,-1.63886,-1.30221,2.09323
2006,5,9,-1.54333,-1.33892,2.04318
2006,5,10,-1.40666,-1.32917,1.9353
2006,5,11,-1.23016,-1.27917,1.7747
2006,5,12,-1.01736,-1.19565,1.56991
2006,5,13,-0.77446,-1.08495,1.33301
2006,5,14,-0.51032,-0.95253,1.08062
2006,5,15,-0.23589,-0.8033,0.83722
2006,5,16,0.03679,-0.64248,0.64354
2006,5,17,0.29613,-0.47682,0.56129
2006,5,18,0.53232,-0.31497,0.61852
2006,5,19,0.73801,-0.16674,0.75661
2006,5,20,0.90789,-0.04134,0.90883
2006,5,21,1.03787,0.05431,1.0393
2006,5,22,1.12453,0.11657,1.13055
2006,5,23,1.165,0.14509,1.174
2006,5,24,1.15756,0.14234,1.16628
2006,5,25,1.10227,0.11261,1.10801
2006,5,26,1.00162,0.06094,1.00347
2006,5,27,0.86093,-0.00786,0.86097
2006,5,28,0.68857,-0.09019,0.69445
2006,5,29,0.49581,-0.18417,0.52891
2006,5,30,0.29652,-0.28971,0.41455
2006,5,31,0.10646,-0.40766,0.42133
2006,6,1,-0.05799,-0.53814,0.54125
2006,6,2,-0.182,-0.6781,0.7021
2006,6,3,-0.25498,-0.81968,0.85842
2006,6,4,-0.27253,-0.95081,0.9891
2006,6,5,-0.23612,-1.05829,1.08431
2006,6,6,-0.15086,-1.13114,1.14115
2006,6,7,-0.02325,-1.16236,1.16259
2006,6,8,0.13983,-1.14894,1.15741
2006,6,9,0.33116,-1.0909,1.14006
2006,6,10,0.54274,-0.99037,1.12934
2006,6,11,0.76561,-0.85079,1.14455
2006,6,12,0.98984,-0.67631,1.19882
2006,6,13,1.20479,-0.47157,1.29379
2006,6,14,1.39956,-0.24155,1.42025
2006,6,15,1.56346,0.00837,1.56349
2006,6,16,1.68665,0.27222,1.70848
2006,6,17,1.76061,0.54327,1.84252
2006,6,18,1.77874,0.81383,1.95608
2006,6,19,1.73684,1.0753,2.04276
2006,6,20,1.63339,1.31824,2.09898
2006,6,21,1.46981,1.53274,2.12359
2006,6,22,1.25051,1.70886,2.11754
2006,6,23,0.98275,1.83712,2.08346
2006,6,24,0.67645,1.90905,2.02535
2006,6,25,0.34404,1.91777,1.94838
2006,6,26,0.00026,1.85857,1.85857
2006,6,27,-0.33802,1.72975,1.76247
2006,6,28,-0.65222,1.53389,1.66679
2006,6,29,-0.92345,1.27922,1.57771
2006,6,30,-1.13504,0.98065,1.5
2006,7,1,-1.27613,0.65887,1.43618
2006,7,2,-1.3443,0.33715,1.38594
2006,7,3,-1.34571,0.03678,1.34621
2006,7,4,-1.29241,-0.22644,1.3121
2006,7,5,-1.19869,-0.44342,1.27807
2006,7,6,-1.07816,-0.61103,1.23927
2006,7,7,-0.94225,-0.73057,1.19229
2006,7,8,-0.79981,-0.80621,1.13564
2006,7,9,-0.65737,-0.84388,1.0697
2006,7,10,-0.51961,-0.8503,0.9965
2006,7,11,-0.38992,-0.83247,0.91926
2006,7,12,-0.27078,-0.79713,0.84186
2006,7,13,-0.1641,-0.75044,0.76817
2006,7,14,-0.07137,-0.69775,0.70139
2006,7,15,0.00631,-0.64334,0.64337
2006,7,16,0.06832,-0.59034,0.59428
2006,7,17,0.11461,-0.54065,0.55266
2006,7,18,0.1458,-0.49488,0.51591
2006,7,19,0.16314,-0.4524,0.48092
2006,7,20,0.16837,-0.41144,0.44456
2006,7,21,0.16339,-0.36922,0.40376
2006,7,22,0.1498,-0.32221,0.35532
2006,7,23,0.12851,-0.26647,0.29584
2006,7,24,0.09943,-0.1982,0.22174
2006,7,25,0.06143,-0.11431,0.12977
2006,7,26,0.01252,-0.01305,0.01809
2006,7,27,-0.04968,0.10545,0.11657
2006,7,28,-0.12738,0.23885,0.2707
2006,7,29,-0.22197,0.38254,0.44228
2006,7,30,-0.33334,0.52992,0.62604
2006,7,31,-0.45927,0.67289,0.81469
2006,8,1,-0.59568,0.80284,0.99969
2006,8,2,-0.73638,0.91119,1.17154
2006,8,3,-0.87383,0.99017,1.32061
2006,8,4,-1.00002,1.03324,1.43792
2006,8,5,-1.10737,1.03547,1.51607
2006,8,6,-1.18949,0.99383,1.55003
2006,8,7,-1.24171,0.90742,1.53794
2006,8,8,-1.26124,0.77774,1.48176
2006,8,9,-1.24718,0.60879,1.38784
2006,8,10,-1.2002,0.40709,1.26736
2006,8,11,-1.12221,0.18138,1.13678
2006,8,12,-1.01592,-0.05773,1.01756
2006,8,13,-0.88447,-0.2984,0.93345
2006,8,14,-0.7312,-0.52821,0.90203
2006,8,15,-0.55969,-0.73495,0.9238
2006,8,16,-0.37391,-0.90741,0.98143
2006,8,17,-0.17868,-1.03622,1.05152
2006,8,18,0.02,-1.11476,1.11494
2006,8,19,0.21485,-1.14011,1.16018
2006,8,20,0.39792,-1.11379,1.18274
2006,8,21,0.56188,-1.042,1.18384
2006,8,22,0.70174,-0.93498,1.16903
2006,8,23,0.8161,-0.80548,1.14665
2006,8,24,0.90737,-0.66699,1.12614
2006,8,25,0.98098,-0.53212,1.116
2006,8,26,1.04386,-0.41156,1.12206
2006,8,27,1.10302,-0.31352,1.14671
2006,8,28,1.16439,-0.24347,1.18957
2006,8,29,1.2321,-0.20407,1.24889
2006,8,30,1.30836,-0.19503,1.32282
2006,8,31,1.39345,-0.21321,1.40967
2006,9,1,1.48608,-0.25277,1.50743
2006,9,2,1.58363,-0.30551,1.61283
2006,9,3,1.68236,-0.36144,1.72075
2006,9,4,1.77752,-0.40968,1.82412
2006,9,5,1.86321,-0.43952,1.91435
2006,9,6,1.93251,-0.44161,1.98232
2006,9,7,1.97758,-0.40915,2.01946
2006,9,8,1.99031,-0.3387,2.01892
2006,9,9,1.96326,-0.23055,1.97675
2006,9,10,1.89076,-0.08849,1.89283
2006,9,11,1.76989,0.08094,1.77174
2006,9,12,1.601,0.26931,1.6235
2006,9,13,1.3878,0.46731,1.46437
2006,9,14,1.13684,0.66544,1.31728
2006,9,15,0.85677,0.85462,1.21014
2006,9,16,0.55748,1.02663,1.16823
2006,9,17,0.24928,1.17444,1.2006
2006,9,18,-0.05772,1.29254,1.29383
2006,9,19,-0.35416,1.37725,1.42205
2006,9,20,-0.63178,1.42691,1.56052
2006,9,21,-0.8838,1.44202,1.69131
2006,9,22,-1.10523,1.42499,1.80337
2006,9,23,-1.29322,1.37985,1.89114
2006,9,24,-1.44715,1.3116,1.95308
2006,9,25,-1.5686,1.22559,1.99063
2006,9,26,-1.66106,1.1269,2.00725
2006,9,27,-1.72935,1.01982,2.00766
2006,9,28,-1.77895,0.90749,1.99705
2006,9,29,-1.81528,0.79165,1.98039
2006,9,30,-1.84293,0.6726,1.96183
2006,10,1,-1.8651,0.5491,1.94425
2006,10,2,-1.88308,0.4185,1.92902
2006,10,3,-1.89586,0.27679,1.91596
2006,10,4,-1.89978,0.11869,1.90349
2006,10,5,-1.88799,-0.06213,1.88901
2006,10,6,-1.84945,-0.27228,1.86939
2006,10,7,-1.76782,-0.51593,1.84157
2006,10,8,-1.62205,-0.78777,1.80322
2006,10,9,-1.39532,-1.06192,1.75345
2006,10,10,-1.09431,-1.29226,1.69335
2006,10,11,-0.7547,-1.44078,1.62648
2006,10,12,-0.41486,-1.50262,1.55884
2006,10,13,-0.09498,-1.49522,1.49823
2006,10,14,0.19889,-1.43892,1.4526
2006,10,15,0.46494,-1.34947,1.42732
2006,10,16,0.70073,-1.2381,1.42265
2006,10,17,0.90213,-1.11283,1.43256
2006,10,18,1.06383,-0.97939,1.44601
2006,10,19,1.18029,-0.84171,1.44968
2006,10,20,1.24676,-0.70218,1.4309
2006,10,21,1.29449,-0.48348,1.38183
2006,10,22,1.26703,-0.26302,1.29404
2006,10,23,1.16545,-0.05271,1.16664
2006,10,24,0.99562,0.13618,1.00489
2006,10,25,0.76793,0.29388,0.82224
2006,10,26,0.49672,0.41282,0.64587
2006,10,27,0.19932,0.48823,0.52735
2006,10,28,-0.10508,0.51843,0.52897
2006,10,29,-0.3968,0.50497,0.64222
2006,10,30,-0.65702,0.45246,0.79775
2006,10,31,-0.86913,0.36811,0.94387
2006,11,1,-1.01982,0.2611,1.05271
2006,11,2,-1.10005,0.14181,1.10916
2006,11,3,-1.10559,0.02089,1.10578
2006,11,4,-1.03717,-0.09159,1.04121
2006,11,5,-0.90039,-0.18703,0.91961
2006,11,6,-0.70508,-0.25888,0.7511
2006,11,7,-0.46453,-0.30321,0.55473
2006,11,8,-0.19438,-0.31885,0.37343
2006,11,9,0.08861,-0.30742,0.31993
2006,11,10,0.36777,-0.27299,0.45802
2006,11,11,0.60971,-0.26925,0.66652
2006,11,12,0.82473,-0.28658,0.8731
2006,11,13,1.00164,-0.32154,1.05198
2006,11,14,1.13264,-0.36763,1.19081
2006,11,15,1.21423,-0.41568,1.28341
2006,11,16,1.24796,-0.45413,1.32802
2006,11,17,1.24096,-0.46863,1.3265
2006,11,18,1.20566,-0.44091,1.28376
2006,11,19,1.15493,-0.351,1.20709
2006,11,20,1.08567,-0.20825,1.10546
2006,11,21,0.98363,-0.09898,0.9886
2006,11,22,0.86207,-0.08322,0.86608
2006,11,23,0.73498,-0.13001,0.74639
2006,11,24,0.60463,-0.19715,0.63596
2006,11,25,0.47216,-0.25895,0.5385
2006,11,26,0.34028,-0.30197,0.45495
2006,11,27,0.21248,-0.32035,0.38441
2006,11,28,0.09203,-0.31319,0.32643
2006,11,29,-0.01867,-0.2831,0.28371
2006,11,30,-0.11842,-0.23519,0.26332
2006,12,1,-0.20719,-0.17622,0.272
2006,12,2,-0.28591,-0.11384,0.30774
2006,12,3,-0.35594,-0.05595,0.36031
2006,12,4,-0.41858,-0.01018,0.4187
2006,12,5,-0.47444,0.01665,0.47473
2006,12,6,-0.52287,0.0189,0.52321
2006,12,7,-0.56145,-0.00741,0.56149
2006,12,8,-0.58567,-0.06421,0.58917
2006,12,9,-0.58888,-0.15069,0.60785
2006,12,10,-0.56264,-0.26254,0.62088
2006,12,11,-0.49782,-0.39103,0.63303
2006,12,12,-0.38661,-0.52246,0.64995
2006,12,13,-0.22546,-0.63883,0.67745
2006,12,14,-0.01763,-0.72037,0.72059
2006,12,15,0.22606,-0.74966,0.783
2006,12,16,0.4894,-0.71517,0.86659
2006,12,17,0.75431,-0.61255,0.9717
2006,12,18,1.00374,-0.44364,1.09741
2006,12,19,1.22308,-0.21474,1.24179
2006,12,20,1.40052,0.06485,1.40202
2006,12,21,1.52694,0.38374,1.57442
2006,12,22,1.59584,0.72912,1.75451
2006,12,23,1.6033,1.08724,1.93718
2006,12,24,1.54791,1.44391,2.11681
2006,12,25,1.43065,1.78496,2.28754
2006,12,26,1.25485,2.09665,2.44348
2006,12,27,1.026,2.3661,2.57897
2006,12,28,0.75168,2.5816,2.6888
2006,12,29,0.44151,2.73303,2.76846
2006,12,30,0.10708,2.81232,2.81436
2006,12,31,-0.16574,2.81993,2.8248
2007,1,1,-0.51922,2.7474,2.79603
2007,1,2,-0.83401,2.60205,2.73244
2007,1,3,-1.12,2.38379,2.6338
2007,1,4,-1.36245,2.10041,2.5036
2007,1,5,-1.54783,1.7643,2.34703
2007,1,6,-1.6659,1.39205,2.17095
2007,1,7,-1.71171,1.00283,1.98384
2007,1,8,-1.68675,0.61593,1.79569
2007,1,9,-1.5986,0.24822,1.61776
2007,1,10,-1.45929,-0.08755,1.46191
2007,1,11,-1.28311,-0.3832,1.33911
2007,1,12,-1.08468,-0.63462,1.25669
2007,1,13,-0.8776,-0.84082,1.21538
2007,1,14,-0.67376,-1.00293,1.20823
2007,1,15,-0.4831,-1.12347,1.22293
2007,1,16,-0.31357,-1.20576,1.24586
2007,1,17,-0.17121,-1.25358,1.26522
2007,1,18,-0.06034,-1.27097,1.2724
2007,1,19,0.01637,-1.26203,1.26213
2007,1,20,0.05774,-1.23077,1.23212
2007,1,21,0.06408,-1.18101,1.18275
2007,1,22,0.03704,-1.11627,1.11689
2007,1,23,-0.02041,-1.03972,1.03992
2007,1,24,-0.10411,-0.95423,0.9599
2007,1,25,-0.20889,-0.86259,0.88752
2007,1,26,-0.32874,-0.76771,0.83514
2007,1,27,-0.45715,-0.67302,0.8136
2007,1,28,-0.58736,-0.5827,0.82736
2007,1,29,-0.71272,-0.50196,0.87174
2007,1,30,-0.82686,-0.43717,0.93532
2007,1,31,-0.92377,-0.39575,1.00498
2007,2,1,-0.99748,-0.38576,1.06948
2007,2,2,-1.04139,-0.41462,1.12089
2007,2,3,-1.04758,-0.4863,1.15495
2007,2,4,-1.00775,-0.59671,1.17116
2007,2,5,-0.91746,-0.73065,1.17285
2007,2,6,-0.78131,-0.86701,1.16711
2007,2,7,-0.6116,-0.9905,1.1641
2007,2,8,-0.42148,-1.09691,1.17509
2007,2,9,-0.22108,-1.1887,1.20908
2007,2,10,-0.01807,-1.26899,1.26912
2007,2,11,0.18093,-1.33848,1.35066
2007,2,12,0.36981,-1.39481,1.443
2007,2,13,0.5432,-1.43296,1.53246
2007,2,14,0.69706,-1.44605,1.60529
2007,2,15,0.82912,-1.42641,1.64987
2007,2,16,0.93917,-1.36651,1.65813
2007,2,17,1.02889,-1.25985,1.6266
2007,2,18,1.10114,-1.10151,1.55751
2007,2,19,1.15865,-0.88814,1.45988
2007,2,20,1.20141,-0.61728,1.35071
2007,2,21,1.2221,-0.28642,1.25522
2007,2,22,1.1983,0.10508,1.2029
2007,2,23,1.08876,0.54044,1.21551
2007,2,24,0.86783,0.95841,1.29293
2007,2,25,0.58587,1.28568,1.41287
2007,2,26,0.32581,1.50965,1.54441
2007,2,27,0.13024,1.65425,1.65937
2007,2,28,0.00803,1.73647,1.73649
2007,3,1,0.02279,1.75963,1.75978
2007,3,2,0.04369,1.72565,1.7262
2007,3,3,0.10537,1.62948,1.63288
2007,3,4,0.19493,1.47275,1.48559
2007,3,5,0.29842,1.2618,1.29661
2007,3,6,0.40226,1.00801,1.08531
2007,3,7,0.49464,0.72732,0.87958
2007,3,8,0.56676,0.43922,0.71703
2007,3,9,0.61374,0.16524,0.6356
2007,3,10,0.63499,-0.07284,0.63916
2007,3,11,0.634,-0.25477,0.68327
2007,3,12,0.61705,-0.36325,0.71603
2007,3,13,0.58993,-0.38547,0.7047
2007,3,14,0.54953,-0.3172,0.6345
2007,3,15,0.47153,-0.17737,0.50379
2007,3,16,0.32413,-0.01806,0.32463
2007,3,17,0.1102,0.12121,0.16382
2007,3,18,-0.14206,0.24302,0.28149
2007,3,19,-0.40575,0.36031,0.54264
2007,3,20,-0.65896,0.47772,0.81391
2007,3,21,-0.88355,0.59135,1.06318
2007,3,22,-1.06527,0.69208,1.27035
2007,3,23,-1.19437,0.76838,1.42018
2007,3,24,-1.26591,0.80871,1.50218
2007,3,25,-1.27963,0.80357,1.51102
2007,3,26,-1.23933,0.74697,1.44703
2007,3,27,-1.15188,0.63764,1.31659
2007,3,28,-1.02603,0.47947,1.13253
2007,3,29,-0.87114,0.28151,0.91549
2007,3,30,-0.69611,0.05728,0.69847
2007,3,31,-0.50855,-0.17624,0.53823
2007,4,1,-0.31439,-0.40047,0.50913
2007,4,2,-0.11837,-0.5954,0.60706
2007,4,3,0.07416,-0.74308,0.74678
2007,4,4,0.25531,-0.82955,0.86795
2007,4,5,0.41274,-0.84803,0.94314
2007,4,6,0.53049,-0.80178,0.96139
2007,4,7,0.59358,-0.70429,0.92106
2007,4,8,0.59414,-0.57501,0.82683
2007,4,9,0.53433,-0.43342,0.68801
2007,4,10,0.42461,-0.29522,0.51715
2007,4,11,0.28014,-0.17183,0.32864
2007,4,12,0.11764,-0.07118,0.1375
2007,4,13,-0.04666,0.00145,0.04668
2007,4,14,-0.1983,0.04308,0.20293
2007,4,15,-0.32539,0.05306,0.32969
2007,4,16,-0.41907,0.03312,0.42038
2007,4,17,-0.47376,-0.01262,0.47393
2007,4,18,-0.48716,-0.07785,0.49334
2007,4,19,-0.45997,-0.15447,0.48521
2007,4,20,-0.39552,-0.23311,0.4591
2007,4,21,-0.29922,-0.30374,0.42637
2007,4,22,-0.17803,-0.35636,0.39836
2007,4,23,-0.03992,-0.38174,0.38382
2007,4,24,0.10647,-0.37208,0.38701
2007,4,25,0.2521,-0.3218,0.40879
2007,4,26,0.38775,-0.22814,0.44989
2007,4,27,0.50427,-0.0918,0.51256
2007,4,28,0.59299,0.08269,0.59873
2007,4,29,0.64641,0.28681,0.70718
2007,4,30,0.65396,0.50555,0.82659
2007,5,1,0.6201,0.73086,0.95848
2007,5,2,0.54369,0.94207,1.0877
2007,5,3,0.4305,1.12288,1.20257
2007,5,4,0.28959,1.25936,1.29223
2007,5,5,0.13155,1.34136,1.3478
2007,5,6,-0.03313,1.36298,1.36339
2007,5,7,-0.19529,1.32257,1.33691
2007,5,8,-0.34768,1.22231,1.2708
2007,5,9,-0.48484,1.06773,1.17265
2007,5,10,-0.60279,0.86709,1.05603
2007,5,11,-0.69849,0.6309,0.94123
2007,5,12,-0.76952,0.37123,0.85439
2007,5,13,-0.814,0.10121,0.82027
2007,5,14,-0.83104,-0.1656,0.84738
2007,5,15,-0.82166,-0.41584,0.92089
2007,5,16,-0.78969,-0.63731,1.01478
2007,5,17,-0.74223,-0.82021,1.10619
2007,5,18,-0.68856,-0.95848,1.18017
2007,5,19,-0.63797,-1.05049,1.22904
2007,5,20,-0.59736,-1.09884,1.25071
2007,5,21,-0.56977,-1.10946,1.24721
2007,5,22,-0.55427,-1.09048,1.22326
2007,5,23,-0.54675,-1.05129,1.18496
2007,5,24,-0.54107,-1.00175,1.13853
2007,5,25,-0.53015,-0.95155,1.08926
2007,5,26,-0.50671,-0.90943,1.04106
2007,5,27,-0.46391,-0.88238,0.9969
2007,5,28,-0.39555,-0.87473,0.96001
2007,5,29,-0.29631,-0.88728,0.93545
2007,5,30,-0.162,-0.91651,0.93072
2007,5,31,0.00964,-0.95426,0.95431
2007,6,1,0.21767,-0.98836,1.01205
2007,6,2,0.45616,-1.00489,1.10358
2007,6,3,0.71345,-0.99209,1.22199
2007,6,4,0.97372,-0.94401,1.3562
2007,6,5,1.22066,-0.86135,1.49397
2007,6,6,1.4408,-0.74926,1.62398
2007,6,7,1.6247,-0.61407,1.73687
2007,6,8,1.76656,-0.46137,1.82581
2007,6,9,1.86329,-0.29556,1.88659
2007,6,10,1.91388,-0.12033,1.91765
2007,6,11,1.91891,0.06083,1.91987
2007,6,12,1.88037,0.24408,1.89615
2007,6,13,1.80145,0.42511,1.85093
2007,6,14,1.68632,0.59917,1.78961
2007,6,15,1.53994,0.76133,1.71786
2007,6,16,1.36775,0.90688,1.64108
2007,6,17,1.17541,1.03178,1.56402
2007,6,18,0.96847,1.13306,1.49056
2007,6,19,0.75206,1.20902,1.42385
2007,6,20,0.53059,1.25938,1.36659
2007,6,21,0.30761,1.28508,1.32138
2007,6,22,0.08564,1.28802,1.29086
2007,6,23,-0.13369,1.27062,1.27763
2007,6,24,-0.34953,1.23532,1.28381
2007,6,25,-0.56147,1.1841,1.31047
2007,6,26,-0.76907,1.11819,1.35714
2007,6,27,-0.97139,1.038,1.42163
2007,6,28,-1.1664,0.94348,1.50021
2007,6,29,-1.35061,0.83507,1.58792
2007,6,30,-1.5191,0.7147,1.67883
2007,7,1,-1.66616,0.58635,1.76632
2007,7,2,-1.78598,0.45536,1.84312
2007,7,3,-1.87321,0.3268,1.9015
2007,7,4,-1.92279,0.20376,1.93356
2007,7,5,-1.9297,0.08664,1.93165
2007,7,6,-1.88902,-0.02655,1.88921
2007,7,7,-1.79638,-0.13927,1.80177
2007,7,8,-1.64872,-0.25537,1.66838
2007,7,9,-1.44511,-0.37804,1.49374
2007,7,10,-1.18729,-0.5089,1.29175
2007,7,11,-0.88005,-0.64732,1.09248
2007,7,12,-0.53126,-0.78996,0.95198
2007,7,13,-0.15161,-0.9306,0.94287
2007,7,14,0.24576,-1.06033,1.08844
2007,7,15,0.6459,-1.1681,1.33478
2007,7,16,1.0326,-1.24163,1.6149
2007,7,17,1.38905,-1.26865,1.8812
2007,7,18,1.69835,-1.23848,2.10196
2007,7,19,1.9441,-1.14375,2.25559
2007,7,20,2.111,-0.98209,2.32826
2007,7,21,2.18577,-0.75752,2.31331
2007,7,22,2.15844,-0.4811,2.21141
2007,7,23,2.02397,-0.17041,2.03113
2007,7,24,1.78385,0.15222,1.79033
2007,7,25,1.44707,0.4624,1.51915
2007,7,26,1.0301,0.73664,1.26639
2007,7,27,0.55578,0.95481,1.10479
2007,7,28,0.05153,1.10175,1.10296
2007,7,29,-0.45288,1.16833,1.25303
2007,7,30,-0.9276,1.15193,1.47898
2007,7,31,-1.34491,1.05666,1.71036
2007,8,1,-1.68251,0.89197,1.90432
2007,8,2,-1.92424,0.67174,2.03812
2007,8,3,-2.06181,0.41233,2.10263
2007,8,4,-2.09499,0.13054,2.09905
2007,8,5,-2.03095,-0.15791,2.03708
2007,8,6,-1.88281,-0.43917,1.93335
2007,8,7,-1.66782,-0.70145,1.80933
2007,8,8,-1.40545,-0.93479,1.68793
2007,8,9,-1.11558,-1.13082,1.58848
2007,8,10,-0.81699,-1.28256,1.52067
2007,8,11,-0.52608,-1.38445,1.48104
2007,8,12,-0.25611,-1.43259,1.45531
2007,8,13,-0.01678,-1.42511,1.4252
2007,8,14,0.18572,-1.36252,1.37512
2007,8,15,0.3484,-1.24816,1.29587
2007,8,16,0.47097,-1.08835,1.18588
2007,8,17,0.55533,-0.89239,1.05107
2007,8,18,0.60534,-0.67215,0.90455
2007,8,19,0.62685,-0.4413,0.7666
2007,8,20,0.62792,-0.21408,0.66341
2007,8,21,0.61884,-0.00383,0.61885
2007,8,22,0.61137,0.17842,0.63688
2007,8,23,0.61724,0.32477,0.69747
2007,8,24,0.64612,0.4307,0.77651
2007,8,25,0.70392,0.49478,0.86041
2007,8,26,0.79183,0.5183,0.94638
2007,8,27,0.90623,0.50496,1.03742
2007,8,28,1.03935,0.46064,1.13685
2007,8,29,1.18038,0.39317,1.24414
2007,8,30,1.31681,0.3119,1.35325
2007,8,31,1.43583,0.22708,1.45368
2007,9,1,1.52554,0.14897,1.53279
2007,9,2,1.57599,0.08691,1.57839
2007,9,3,1.57991,0.04837,1.58065
2007,9,4,1.53303,0.03815,1.53351
2007,9,5,1.43428,0.05792,1.43545
2007,9,6,1.28559,0.10625,1.28998
2007,9,7,1.09171,0.17904,1.10629
2007,9,8,0.85979,0.27026,0.90127
2007,9,9,0.59901,0.373,0.70565
2007,9,10,0.31986,0.48016,0.57694
2007,9,11,0.03348,0.58506,0.58602
2007,9,12,-0.24915,0.68159,0.7257
2007,9,13,-0.51795,0.76421,0.92319
2007,9,14,-0.76432,0.82797,1.12682
2007,9,15,-0.98151,0.8687,1.31073
2007,9,16,-1.16481,0.88333,1.46186
2007,9,17,-1.31151,0.8702,1.57395
2007,9,18,-1.42078,0.82946,1.64518
2007,9,19,-1.4934,0.76308,1.67707
2007,9,20,-1.5315,0.67476,1.67356
2007,9,21,-1.53824,0.56945,1.64026
2007,9,22,-1.5175,0.45276,1.58361
2007,9,23,-1.47347,0.33036,1.51005
2007,9,24,-1.41021,0.20739,1.42538
2007,9,25,-1.33132,0.08809,1.33423
2007,9,26,-1.23957,-0.0244,1.23981
2007,9,27,-1.13683,-0.12814,1.14403
2007,9,28,-1.02408,-0.22237,1.04795
2007,9,29,-0.90169,-0.30745,0.95267
2007,9,30,-0.76972,-0.38467,0.86049
2007,10,1,-0.62824,-0.456,0.77629
2007,10,2,-0.47765,-0.52359,0.70873
2007,10,3,-0.31867,-0.58914,0.6698
2007,10,4,-0.15222,-0.65307,0.67057
2007,10,5,0.02106,-0.71351,0.71383
2007,10,6,0.20128,-0.76522,0.79125
2007,10,7,0.38905,-0.79854,0.88827
2007,10,8,0.58286,-0.80011,0.9899
2007,10,9,0.77294,-0.75903,1.08332
2007,10,10,0.93813,-0.67927,1.15823
2007,10,11,1.05689,-0.58265,1.20685
2007,10,12,1.12095,-0.49111,1.22381
2007,10,13,1.13369,-0.41227,1.20633
2007,10,14,1.10265,-0.34185,1.15443
2007,10,15,1.03647,-0.27098,1.07131
2007,10,16,0.94479,-0.19101,0.96391
2007,10,17,0.83845,-0.09586,0.84392
2007,10,18,0.72909,0.01688,0.72929
2007,10,19,0.62824,0.14544,0.64485
2007,10,20,0.54613,0.28401,0.61556
2007,10,21,0.46507,0.45201,0.64853
2007,10,22,0.39517,0.6077,0.72489
2007,10,23,0.33957,0.74248,0.81645
2007,10,24,0.29979,0.84852,0.89992
2007,10,25,0.27565,0.91949,0.95992
2007,10,26,0.26537,0.95113,0.98745
2007,10,27,0.26567,0.9417,0.97845
2007,10,28,0.27215,0.89223,0.93281
2007,10,29,0.27962,0.80657,0.85366
2007,10,30,0.2826,0.69113,0.74667
2007,10,31,0.27568,0.55448,0.61923
2007,11,1,0.25403,0.40667,0.47949
2007,11,2,0.2137,0.25844,0.33534
2007,11,3,0.15192,0.12033,0.1938
2007,11,4,0.06728,0.00178,0.06731
2007,11,5,-0.04019,-0.08971,0.09831
2007,11,6,-0.16912,-0.1493,0.2256
2007,11,7,-0.31685,-0.17522,0.36207
2007,11,8,-0.47965,-0.16907,0.50857
2007,11,9,-0.65297,-0.13568,0.66691
2007,11,10,-0.83169,-0.08284,0.83581
2007,11,11,-1.0054,0.05395,1.00685
2007,11,12,-1.16037,0.21095,1.17939
2007,11,13,-1.29411,0.37031,1.34605
2007,11,14,-1.40867,0.51272,1.49908
2007,11,15,-1.51011,0.61835,1.6318
2007,11,16,-1.60737,0.66635,1.74002
2007,11,17,-1.71008,0.63164,1.82301
2007,11,18,-1.82245,0.47728,1.88391
2007,11,19,-1.92356,0.14954,1.92936
2007,11,20,-1.93406,-0.36409,1.96804
2007,11,21,-1.79335,-0.90391,2.00828
2007,11,22,-1.58091,-1.31351,2.05538
2007,11,23,-1.36892,-1.60526,2.1097
2007,11,24,-1.16974,-1.8235,2.16644
2007,11,25,-0.97756,-1.99013,2.21726
2007,11,26,-0.78418,-2.11216,2.25303
2007,11,27,-0.58138,-2.19084,2.26667
2007,11,28,-0.36149,-2.22647,2.25563
2007,11,29,-0.11804,-2.22061,2.22374
2007,11,30,0.15334,-2.17674,2.18213
2007,12,1,0.45396,-2.10011,2.14862
2007,12,2,0.78152,-1.99703,2.14451
2007,12,3,1.12993,-1.87376,2.18808
2007,12,4,1.48964,-1.73544,2.28709
2007,12,5,1.84837,-1.58518,2.43501
2007,12,6,2.1922,-1.42339,2.61376
2007,12,7,2.50667,-1.24768,2.80001
2007,12,8,2.77783,-1.05327,2.97081
2007,12,9,2.99289,-0.83421,3.10698
2007,12,10,3.14058,-0.58526,3.19465
2007,12,11,3.21134,-0.30455,3.22575
2007,12,12,3.19805,0.0036,3.19805
2007,12,13,3.09767,0.32722,3.1149
2007,12,14,2.91363,0.64842,2.98491
2007,12,15,2.65716,0.94887,2.8215
2007,12,16,2.34592,1.21615,2.64242
2007,12,17,2.00032,1.44684,2.46873
2007,12,18,1.63998,1.64505,2.32287
2007,12,19,1.28169,1.8186,2.22487
2007,12,20,0.93881,1.97531,2.18705
2007,12,21,0.6213,2.12061,2.20976
2007,12,22,0.33585,2.2565,2.28135
2007,12,23,0.0859,2.38138,2.38293
2007,12,24,-0.12828,2.49052,2.49382
2007,12,25,-0.30936,2.57693,2.59544
2007,12,26,-0.46263,2.63238,2.67272
2007,12,27,-0.59535,2.64851,2.7146
2007,12,28,-0.71597,2.61789,2.71403
2007,12,29,-0.83314,2.53489,2.66829
2007,12,30,-0.95464,2.39623,2.57939
2007,12,31,-1.02926,2.22846,2.45467
